Caption	Title	Extra	Gi	CreateDate	UpdateDate	Flags	TaxId	Slen	Biomol	MolType	Topology	SourceDb	SegSetSize	ProjectId	Genome	SubType	SubName	AssemblyGi	AssemblyAcc	Tech	Completeness	GeneticCode	Strand	Organism	Strain	BioSample
OM731676	Otidea propinquata voucher HMAS 83576 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195272722|gb|OM731676.1|	2195272722	2022/04/04	2022/04/04	0	1570467	773	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 83576|China: Xinjiang	0	NA	NA	NA	1	NA	Otidea propinquata	NA	NA
OM731677	Otidea propinquata voucher BJTC FM49 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195272723|gb|OM731677.1|	2195272723	2022/04/04	2022/04/04	0	1570467	750	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	BJTC FM49|China: Shanxi	0	NA	NA	NA	1	NA	Otidea propinquata	NA	NA
OM731678	Otidea propinquata voucher BJTC FM171 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195272724|gb|OM731678.1|	2195272724	2022/04/04	2022/04/04	0	1570467	765	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	BJTC FM171|China: Shanxi	0	NA	NA	NA	1	NA	Otidea propinquata	NA	NA
OM743950	Otidea khakicolorata voucher BJTC FM107 large subunit ribosomal RNA gene, partial sequence	gi|2196272752|gb|OM743950.1|	2196272752	2022/04/04	2022/04/04	0	2919281	975	genomic	dna	linear	insd	0	0	NA	specimen_voucher|type_material|note|country	BJTC FM107|holotype of Otidea khakicolorata|holotype|China: Shanxi	0	NA	NA	NA	1	NA	Otidea khakicolorata	NA	NA
OM743952	Otidea plicara voucher BJTC FM262-B large subunit ribosomal RNA gene, partial sequence	gi|2196272753|gb|OM743952.1|	2196272753	2022/04/04	2022/04/04	0	2919283	881	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	BJTC FM262-B|China: Shanxi	0	NA	NA	NA	1	NA	Otidea plicara	NA	NA
OM743949	Otidea filiformis voucher HMAS 188468 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2196272754|gb|OM743949.1|	2196272754	2022/04/04	2022/04/04	0	2919280	659	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 188468|China: Inner Mongolia	0	NA	NA	NA	1	NA	Otidea filiformis	NA	NA
OM743955	Otidea filiformis voucher HMAS 188468 large subunit ribosomal RNA gene, partial sequence	gi|2196272755|gb|OM743955.1|	2196272755	2022/04/04	2022/04/04	0	2919280	884	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 188468|China: Inner Mongolia	0	NA	NA	NA	1	NA	Otidea filiformis	NA	NA
OM743953	Otidea purpureobrunnea voucher BJTC FM1048 large subunit ribosomal RNA gene, partial sequence	gi|2196272756|gb|OM743953.1|	2196272756	2022/04/04	2022/04/04	0	2931436	1006	genomic	dna	linear	insd	0	0	NA	specimen_voucher|type_material|old_name|note|country	BJTC FM1048|holotype of Otidea purpureobrunnea|Otidea purpurabrunneae|holotype|China: Shanxi	0	NA	NA	NA	1	NA	Otidea purpureobrunnea	NA	NA
OQ418552	Otidea sp. isolate NRL4BL small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2442317488|gb|OQ418552.1|	2442317488	2023/02/15	2023/02/15	0	1962194	639	genomic	dna	linear	insd	0	0	NA	isolate|host|country|isolation_source|collection_date|collected_by	NRL4BL|Quercus garryana|Canada: British Columbia, Vancouver Island, North Road Lab|ectomycorrhizal on Quercus garryana|May-2016|Witte	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OQ025126	Otidea stipitata voucher HKAS 126369 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2413020128|gb|OQ025126.1|	2413020128	2022/12/18	2022/12/18	0	2007315	562	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HKAS 126369|China	0	NA	NA	NA	1	NA	Otidea stipitata	NA	NA
OQ025167	Otidea bufonia voucher HKAS126431 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2413020172|gb|OQ025167.1|	2413020172	2022/12/18	2022/12/18	0	566114	602	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HKAS126431|China	0	NA	NA	NA	1	NA	Otidea bufonia	NA	NA
OQ150350	Otidea sp. voucher FLAS-F-69629 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2418827541|gb|OQ150350.1|	2418827541	2023/01/04	2023/01/04	0	1962194	631	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	FLAS-F-69629|USA: Kentucky, Whitley Co, Daniel Boone National Forest, Bark Camp trail|18-Sep-2022|Rosanne Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OQ150410	Otidea sp. voucher FLAS-F-69706 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2418827601|gb|OQ150410.1|	2418827601	2023/01/04	2023/01/04	0	1962194	636	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-69706|USA: Kentucky, Daniel Boone National Forest, Sheltowee Trail, Van Hook Falls|in duff on soil|21-Sep-2022|Jud VanWyk	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OQ150480	Otidea sp. voucher FLAS-F-69792 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2418827671|gb|OQ150480.1|	2418827671	2023/01/04	2023/01/04	0	1962194	642	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-69792|USA: Kentucky, Whitley Co, Daniel Boone National Forest, Dog Slaughter trail|on soil of creek bank|23-Sep-2022|Jud Van Wyk	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OQ410836	Otidea sp. voucher CWH_asv_0149 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2441887819|gb|OQ410836.1|	2441887819	2023/02/14	2023/02/14	0	1962194	813	genomic	dna	linear	insd	0	0	NA	specimen_voucher|isolation_source|lat_lon|collection_date	CWH_asv_0149|root tips from 60 year old Picea sitchensis|48.51 N 124.53 W|Jun-2021	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OQ410837	Otidea sp. voucher CWH_asv_0444 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2441887820|gb|OQ410837.1|	2441887820	2023/02/14	2023/02/14	0	1962194	815	genomic	dna	linear	insd	0	0	NA	specimen_voucher|isolation_source|lat_lon|collection_date	CWH_asv_0444|root tips from 60 year old Picea sitchensis|48.51 N 124.53 W|Jun-2021	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OQ410954	Otidea leporina voucher CWH_MK43 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2441887937|gb|OQ410954.1|	2441887937	2023/02/14	2023/02/14	0	47199	1189	genomic	dna	linear	insd	0	0	NA	specimen_voucher|isolation_source|lat_lon|collection_date	CWH_MK43|sporocarp from 60 year old Picea sitchensis|48.51 N 124.53 W|Oct-2020	0	NA	NA	NA	1	NA	Otidea leporina	NA	NA
OQ418551	Otidea bufonia isolate SP69a small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2442317487|gb|OQ418551.1|	2442317487	2023/02/15	2023/02/15	0	566114	640	genomic	dna	linear	insd	0	0	NA	isolate|host|country|isolation_source|collection_date|collected_by	SP69a|Quercus garryana|Canada: British Columbia, Vancouver Island, Ship's Point Park|ectomycorrhizal on Quercus garryana|Dec-2017|Berch	0	NA	NA	NA	1	NA	Otidea bufonia	NA	NA
NR_182800	Otidea purpureogrisea FH 00286577 ITS region; from TYPE material	gi|2373878542|ref|NR_182800.1|	2373878542	2022/12/02	2022/12/02	512	2930327	571	genomic	dna	linear	refseq	0	177353	genomic	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	Z.W. Ge 863|FH:00286577|holotype of Otidea purpureogrisea|China: Sichuan Province, Seda Xian|ascocarp|11-Aug-2005|Z.W. Ge	1189960578	KU987011	NA	NA	1	NA	Otidea purpureogrisea	NA	NA
OQ418582	Otidea bufonia isolate VP49a small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2442317518|gb|OQ418582.1|	2442317518	2023/02/15	2023/02/15	0	566114	555	genomic	dna	linear	insd	0	0	NA	isolate|host|country|isolation_source|collection_date|collected_by	VP49a|Quercus garryana|Canada: British Columbia, Vancouver Island, Vanier Park|ectomycorrhizal on Quercus garryana|Dec-2017|Berch	0	NA	NA	NA	1	NA	Otidea bufonia	NA	NA
OP352493	Otidea alutacea voucher HKAS 104674 translation elongation factor 1-alpha gene, partial cds	gi|2447612393|gb|OP352493.1|	2447612393	2023/02/27	2023/02/27	0	88576	1033	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 104674	0	NA	NA	NA	1	ds	Otidea alutacea	NA	NA
OP352494	Otidea alutacea voucher HKAS 104699 translation elongation factor 1-alpha gene, partial cds	gi|2447612395|gb|OP352494.1|	2447612395	2023/02/27	2023/02/27	0	88576	1033	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 104699	0	NA	NA	NA	1	ds	Otidea alutacea	NA	NA
OP352495	Otidea bufonia voucher HKAS 124376 translation elongation factor 1-alpha gene, partial cds	gi|2447612397|gb|OP352495.1|	2447612397	2023/02/27	2023/02/27	0	566114	1068	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 124376	0	NA	NA	NA	1	ds	Otidea bufonia	NA	NA
OP352496	Otidea guttulata voucher HKAS 104692 translation elongation factor 1-alpha gene, partial cds	gi|2447612399|gb|OP352496.1|	2447612399	2023/02/27	2023/02/27	0	2974464	1029	genomic	dna	linear	insd	0	0	genomic	specimen_voucher|type_material	HKAS 104692|holotype of Otidea guttulata	0	NA	NA	NA	1	ds	Otidea guttulata	NA	NA
OP352497	Otidea korfii voucher HKAS 104682 translation elongation factor 1-alpha gene, partial cds	gi|2447612401|gb|OP352497.1|	2447612401	2023/02/27	2023/02/27	0	2974460	1037	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 104682	0	NA	NA	NA	1	ds	Otidea korfii	NA	NA
OP352498	Otidea korfii voucher HKAS 104685 translation elongation factor 1-alpha gene, partial cds	gi|2447612403|gb|OP352498.1|	2447612403	2023/02/27	2023/02/27	0	2974460	1028	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 104685	0	NA	NA	NA	1	ds	Otidea korfii	NA	NA
OP352499	Otidea macrospora voucher HKAS 124370 translation elongation factor 1-alpha gene, partial cds	gi|2447612405|gb|OP352499.1|	2447612405	2023/02/27	2023/02/27	0	2974465	993	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 124370	0	NA	NA	NA	1	ds	Otidea macrospora	NA	NA
OP352500	Otidea olivaceobrunnea voucher HKAS 104680 translation elongation factor 1-alpha gene, partial cds	gi|2447612407|gb|OP352500.1|	2447612407	2023/02/27	2023/02/27	0	1983372	1022	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 104680	0	NA	NA	NA	1	ds	Otidea olivaceobrunnea	NA	NA
NG_088347	Otidea filiformis BJTC C505 28S rRNA gene, partial sequence; from TYPE material	gi|2307927431|ref|NG_088347.1|	2307927431	2022/09/22	2022/09/22	512	2919280	920	genomic	dna	linear	refseq	0	51803	NA	specimen_voucher|type_material|country	BJTC:C505|holotype of Otidea filiformis|China: Beijing City	2196272771	OM743968	NA	NA	1	NA	Otidea filiformis	NA	NA
OP291021	Otidea ovalispora voucher HKAS 104658 small subunit ribosomal RNA gene, partial sequence	gi|2289050786|gb|OP291021.1|	2289050786	2023/02/22	2023/02/22	0	2974466	1050	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	ZM 19|HKAS 104658|holotype of Otidea ovalispora|China: Yunnan, Shangri-La|soil|15-Aug-2018|Ming Zeng	0	NA	NA	NA	1	NA	Otidea ovalispora	NA	NA
OP291022	Otidea ovalispora voucher HKAS 124368 small subunit ribosomal RNA gene, partial sequence	gi|2289050787|gb|OP291022.1|	2289050787	2023/02/22	2023/02/22	0	2974466	1052	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher|country|isolation_source|collection_date|collected_by	ZM 31|HKAS 124368|China: Yunnan, Shangri-La|soil|15-Aug-2018|Ming Zeng	0	NA	NA	NA	1	NA	Otidea ovalispora	NA	NA
OP291023	Otidea propinquata voucher HKAS 104694 small subunit ribosomal RNA gene, partial sequence	gi|2289050788|gb|OP291023.1|	2289050788	2023/02/22	2023/02/22	0	1570467	1061	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher|country|isolation_source|collection_date|collected_by	ZM 68|HKAS 104694|China: Sichuan|soil|20-Aug-2018|Ming Zeng	0	NA	NA	NA	1	NA	Otidea propinquata	NA	NA
OP291024	Otidea subleporina voucher HKAS 104663 small subunit ribosomal RNA gene, partial sequence	gi|2289050789|gb|OP291024.1|	2289050789	2023/02/22	2023/02/22	0	2974467	1048	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	ZM 29|HKAS 104663|holotype of Otidea subleporina|China: Yunnan, Shangri-La|soil|15-Aug-2018|Ming Zeng	0	NA	NA	NA	1	NA	Otidea subleporina	NA	NA
OP291025	Otidea subleporina voucher HKAS 124369 small subunit ribosomal RNA gene, partial sequence	gi|2289050790|gb|OP291025.1|	2289050790	2023/02/22	2023/02/22	0	2974467	1065	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher|country|isolation_source|collection_date|collected_by	ZM 60|HKAS 124369|China: Sichuan|soil|20-Aug-2018|Ming Zeng	0	NA	NA	NA	1	NA	Otidea subleporina	NA	NA
OP470076	Otidea aff. alutacea isolate MO361798b small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2305193253|gb|OP470076.1|	2305193253	2022/09/24	2022/09/24	0	2979568	668	genomic	dna	linear	insd	0	0	NA	isolate|country|lat_lon|collection_date|collected_by	MO361798b|USA: California|33.647 N 117.444 W|18-Feb-2019|Joanne Schwartz	0	NA	NA	NA	1	NA	Otidea aff. alutacea	NA	NA
NG_088048	Otidea purpureogrisea FH 00286577 28S rRNA gene, partial sequence; from TYPE material	gi|2307927132|ref|NG_088048.1|	2307927132	2022/09/22	2022/09/22	512	2930327	733	genomic	dna	linear	refseq	0	51803	genomic	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	Z.W. Ge 863|FH:00286577|holotype of Otidea purpureogrisea|China: Sichuan Province, Seda Xian|ascocarp|11-Aug-2005|Z.W. Ge	1189960590	KU987023	NA	NA	1	NA	Otidea purpureogrisea	NA	NA
NG_088345	Otidea khakicolorata BJTC FM107 28S rRNA gene, partial sequence; from TYPE material	gi|2307927429|ref|NG_088345.1|	2307927429	2022/09/22	2022/09/22	512	2919281	975	genomic	dna	linear	refseq	0	51803	NA	specimen_voucher|type_material|country	BJTC:FM107|holotype of Otidea khakicolorata|China: Shanxi	2196272752	OM743950	NA	NA	1	NA	Otidea khakicolorata	NA	NA
NG_088346	Otidea parvula BJTC FM210-A 28S rRNA gene, partial sequence; from TYPE material	gi|2307927430|ref|NG_088346.1|	2307927430	2022/09/22	2022/09/22	512	2919282	1037	genomic	dna	linear	refseq	0	51803	NA	specimen_voucher|type_material|country	BJTC:FM210-A|holotype of Otidea parvula|China: Shanxi	2196272769	OM743966	NA	NA	1	NA	Otidea parvula	NA	NA
OP352501	Otidea ovalispora voucher HKAS 124368 translation elongation factor 1-alpha gene, partial cds	gi|2447612409|gb|OP352501.1|	2447612409	2023/02/27	2023/02/27	0	2974466	1029	genomic	dna	linear	insd	0	0	genomic	specimen_voucher	HKAS 124368	0	NA	NA	NA	1	ds	Otidea ovalispora	NA	NA
NG_088348	Otidea plicara BJTC FM262-A 28S rRNA gene, partial sequence; from TYPE material	gi|2307927432|ref|NG_088348.1|	2307927432	2022/09/22	2022/09/22	512	2919283	1048	genomic	dna	linear	refseq	0	51803	NA	specimen_voucher|type_material|country	BJTC:FM262-A|holotype of Otidea plicara|China: Shanxi	2196272772	OM743971	NA	NA	1	NA	Otidea plicara	NA	NA
NG_088362	Otidea bomiensis HMAS 52743 28S rRNA gene, partial sequence; from TYPE material	gi|2307927446|ref|NG_088362.1|	2307927446	2022/09/22	2022/09/22	512	2944485	884	genomic	dna	linear	refseq	0	51803	NA	specimen_voucher|type_material|country	HMAS:52743|holotype of Otidea bomiensis|China	2240738486	ON552240	NA	NA	1	NA	Otidea bomiensis	NA	NA
NG_088363	Otidea shennongjiana HMAS 53691 28S rRNA gene, partial sequence; from TYPE material	gi|2307927447|ref|NG_088363.1|	2307927447	2022/09/22	2022/09/22	512	2961992	891	genomic	dna	linear	refseq	0	51803	NA	specimen_voucher|type_material|country	HMAS:53691|holotype of Otidea shennongjiana|China	2240750427	ON552249	NA	NA	1	NA	Otidea shennongjiana	NA	NA
OP749380	Otidea unicisa isolate S.D. Russell ONT iNaturalist 136441833 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2323677555|gb|OP749380.1|	2323677555	2022/11/07	2022/11/07	0	1319885	611	genomic	dna	linear	insd	0	0	NA	isolate|country|collection_date|collected_by|identified_by|note	S.D. Russell ONT iNaturalist 136441833|USA: Pennsylvania, Allegheny County, Gibsonia|24-Sep-2022|John Plischke|Stephen D. Russell|WPMC Lincoff Foray 2022; ONT MinION nanopore sequencing; Flongle 9.4.1; SQK-LSK112; iNaturalist.org 136441833	0	NA	NA	NA	1	NA	Otidea unicisa	NA	NA
OP751525	Otidea smithii bio-material iNAT:105125815 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2324136751|gb|OP751525.1|	2324136751	2022/11/07	2022/11/07	0	88582	604	genomic	dna	linear	insd	0	0	NA	bio_material|country|collection_date|collected_by|identified_by	iNAT:105125815|USA: California, Sonoma County, Cazadero|15-Jan-2022|Harte Singer|Harte Singer	0	NA	NA	NA	1	NA	Otidea smithii	NA	NA
NR_182421	Otidea bomiensis HMAS 52743 ITS region; from TYPE material	gi|2338126557|ref|NR_182421.1|	2338126557	2022/11/22	2022/11/22	512	2944485	665	genomic	dna	linear	refseq	0	177353	NA	specimen_voucher|type_material|country	HMAS:52743|holotype of Otidea bomiensis|China: Tibet Autonomous Region	2240425570	ON544012	NA	NA	1	NA	Otidea bomiensis	NA	NA
NR_182422	Otidea gongnaisiensis HMAS 69951 ITS region; from TYPE material	gi|2338126559|ref|NR_182422.1|	2338126559	2022/11/22	2022/11/22	512	2944558	829	genomic	dna	linear	refseq	0	177353	NA	specimen_voucher|type_material|country	HMAS:69951|holotype of Otidea gongnaisiensis|China	2240715321	ON550580	NA	NA	1	NA	Otidea gongnaisiensis	NA	NA
NR_182423	Otidea shennongjiana HMAS 53691 ITS region; from TYPE material	gi|2338126561|ref|NR_182423.1|	2338126561	2022/11/22	2022/11/22	512	2961992	637	genomic	dna	linear	refseq	0	177353	NA	specimen_voucher|type_material|country	HMAS:53691|holotype of Otidea shennongjiana|China	2240732129	ON551356	NA	NA	1	NA	Otidea shennongjiana	NA	NA
NG_229021	Otidea subleporina HKAS 104663 28S rRNA gene, partial sequence; from TYPE material	gi|2566529179|ref|NG_229021.1|	2566529179	2023/08/21	2023/08/21	512	2974467	892	genomic	dna	linear	refseq	0	51803	NA	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	ZM 29|HKAS:104663|holotype of Otidea subleporina|China: Yunnan, Shangri-La|soil|15-Aug-2018|Ming Zeng	2289050751	OP291074	NA	NA	1	NA	Otidea subleporina	NA	NA
